customer_id,age,gender,region,annual_income,recency_days,frequency_last_year,monetary_last_year,avg_basket_value,online_purchase_ratio,preferred_category,cluster,segment_name
C10505,41,Female,South,97907.67,75.5,1,120.88,96.72,0.0,Electronics,4,At-Risk / Churning
C10506,21,Male,East,69735.21,4.6,18,1381.18,78.23,0.93,Beauty,3,Young Digital Shoppers
C10507,24,Female,East,17295.06,30.8,6,233.9,37.19,0.65,Beauty,0,Price-Sensitive / Occasional Shoppers
C10508,42,Male,North,54334.29,12.0,14,20.0,1.38,0.58,Electronics,0,Price-Sensitive / Occasional Shoppers
C10509,41,Male,East,86673.51,13.2,31,3306.61,107.24,0.67,Electronics,2,High-Value Loyalists
C10510,43,Female,East,64211.58,5.3,35,2265.18,64.93,0.23,Beauty,2,High-Value Loyalists
C10511,27,Male,West,17122.68,41.8,5,20.0,3.76,0.88,Fashion,0,Price-Sensitive / Occasional Shoppers
C10512,47,Female,East,104372.98,12.3,17,2149.26,125.78,0.44,Sports,2,High-Value Loyalists
C10513,31,Female,North,61781.94,2.5,20,695.65,34.45,0.86,Sports,3,Young Digital Shoppers
C10514,28,Male,East,40851.56,13.7,17,989.76,57.33,0.84,Beauty,3,Young Digital Shoppers
C10515,52,Female,East,105532.51,7.7,35,4976.94,143.58,0.6,Beauty,2,High-Value Loyalists
C10516,23,Female,South,44660.19,1.0,13,794.66,60.75,0.88,Beauty,3,Young Digital Shoppers
C10517,38,Female,East,87494.97,113.2,3,198.05,64.8,0.57,Fashion,4,At-Risk / Churning
C10518,39,Male,West,98696.4,4.1,30,2870.99,94.25,0.34,Electronics,2,High-Value Loyalists
C10519,27,Female,North,30576.52,32.8,3,89.01,30.96,1.0,Home & Living,3,Young Digital Shoppers
C10520,38,Female,West,38803.35,39.1,3,219.46,63.39,0.72,Electronics,0,Price-Sensitive / Occasional Shoppers
C10521,24,Male,East,25315.53,8.0,24,1708.51,71.71,0.85,Groceries,3,Young Digital Shoppers
C10522,43,Female,West,80396.67,7.1,16,3848.46,238.62,0.43,Electronics,2,High-Value Loyalists
C10523,44,Female,South,59774.18,97.0,6,362.58,61.68,0.54,Home & Living,4,At-Risk / Churning
C10524,51,Female,West,114314.17,11.2,19,2610.98,135.48,0.51,Beauty,2,High-Value Loyalists
C10525,32,Male,West,62390.05,10.8,14,1094.79,79.25,0.83,Sports,3,Young Digital Shoppers
C10526,35,Female,West,75267.14,37.7,9,195.98,22.03,0.65,Electronics,0,Price-Sensitive / Occasional Shoppers
C10527,24,Male,North,64218.46,52.4,6,147.4,23.53,0.64,Sports,0,Price-Sensitive / Occasional Shoppers
C10528,52,Non-binary,South,99497.82,107.4,3,376.02,148.6,0.69,Sports,4,At-Risk / Churning
C10529,24,Non-binary,West,54912.83,12.7,21,1086.36,51.32,0.88,Beauty,3,Young Digital Shoppers
C10530,45,Male,West,62708.52,128.0,3,267.37,106.07,0.18,Fashion,4,At-Risk / Churning
C10531,50,Female,South,71487.09,81.2,4,303.96,74.94,0.36,Electronics,4,At-Risk / Churning
C10532,24,Male,North,68488.34,16.8,13,572.16,44.09,0.8,Electronics,3,Young Digital Shoppers
C10533,50,Male,North,70578.71,67.7,3,257.19,102.39,0.03,Fashion,4,At-Risk / Churning
C10534,44,Female,North,105999.1,1.0,19,3664.25,191.86,0.13,Groceries,2,High-Value Loyalists
C10535,21,Male,South,60586.84,18.8,8,1158.61,151.77,0.74,Electronics,3,Young Digital Shoppers
C10536,27,Female,North,62927.58,5.5,16,358.61,22.46,0.22,Home & Living,0,Price-Sensitive / Occasional Shoppers
C10537,52,Female,East,80633.38,7.6,29,4268.41,148.59,0.62,Electronics,2,High-Value Loyalists
C10538,53,Female,East,95066.7,6.0,25,2812.36,114.26,0.34,Fashion,2,High-Value Loyalists
C10539,30,Female,West,55566.18,1.0,5,165.48,32.22,0.55,Fashion,0,Price-Sensitive / Occasional Shoppers
C10540,40,Male,South,48645.26,30.3,2,47.71,23.08,0.69,Beauty,0,Price-Sensitive / Occasional Shoppers
C10541,40,Female,West,51253.2,28.6,13,20.0,1.49,0.61,Fashion,0,Price-Sensitive / Occasional Shoppers
C10542,35,Male,West,20388.98,45.6,6,184.23,33.33,0.48,Home & Living,0,Price-Sensitive / Occasional Shoppers
C10543,41,Female,East,42522.01,33.6,1,166.8,166.8,0.77,Home & Living,0,Price-Sensitive / Occasional Shoppers
C10544,36,Female,West,110384.12,1.0,30,4333.6,144.07,0.77,Beauty,2,High-Value Loyalists
C10545,34,Male,North,59613.3,11.9,14,739.97,52.74,0.49,Sports,0,Price-Sensitive / Occasional Shoppers
C10546,25,Female,West,58521.97,3.9,23,902.51,38.98,0.82,Sports,3,Young Digital Shoppers
C10547,41,Male,East,106601.25,5.3,22,3036.28,140.0,0.72,Electronics,2,High-Value Loyalists
C10548,54,Female,West,92856.96,93.8,4,360.7,84.12,0.12,Fashion,4,At-Risk / Churning
C10549,46,Female,South,56060.7,20.8,1,728.32,728.32,0.32,Sports,1,Infrequent Big Spenders
C10550,18,Male,South,57069.75,9.0,7,214.12,31.92,0.66,Beauty,3,Young Digital Shoppers
C10551,43,Male,South,71791.97,6.3,25,3525.11,141.65,0.7,Beauty,2,High-Value Loyalists
C10552,25,Male,West,44104.84,3.2,16,1472.69,90.91,0.9,Electronics,3,Young Digital Shoppers
C10553,44,Male,North,34184.07,30.9,4,193.13,54.07,0.51,Electronics,0,Price-Sensitive / Occasional Shoppers
C10554,31,Female,South,86303.15,5.8,40,3901.2,97.55,0.69,Groceries,2,High-Value Loyalists
C10555,29,Male,North,53892.66,11.1,18,907.47,50.57,0.89,Beauty,3,Young Digital Shoppers
C10556,25,Non-binary,East,35296.35,1.0,18,1384.31,75.57,1.0,Electronics,3,Young Digital Shoppers
C10557,48,Male,West,45682.77,14.9,8,110.92,13.38,0.76,Electronics,0,Price-Sensitive / Occasional Shoppers
C10558,35,Female,North,76688.89,40.9,4,366.83,84.2,0.29,Groceries,4,At-Risk / Churning
C10559,38,Male,South,45316.14,36.1,13,520.47,39.47,0.0,Electronics,0,Price-Sensitive / Occasional Shoppers
C10560,25,Female,West,89358.34,2.0,38,3370.99,88.09,0.43,Groceries,2,High-Value Loyalists
C10561,26,Male,South,58148.1,1.0,17,1252.91,73.29,0.76,Home & Living,3,Young Digital Shoppers
C10562,28,Female,West,42425.99,47.8,1,160.12,118.85,0.56,Fashion,0,Price-Sensitive / Occasional Shoppers
C10563,38,Male,West,62733.98,122.3,1,280.32,209.62,0.31,Home & Living,1,Infrequent Big Spenders
C10564,37,Female,South,80521.44,69.5,2,429.84,245.76,0.55,Fashion,1,Infrequent Big Spenders
C10565,47,Female,North,46767.51,107.6,2,467.92,290.06,0.29,Sports,1,Infrequent Big Spenders
C10566,44,Female,South,59399.53,107.3,2,242.33,144.73,0.35,Beauty,4,At-Risk / Churning
C10567,40,Female,North,90721.69,7.1,20,2474.29,123.1,0.47,Beauty,2,High-Value Loyalists
C10568,32,Male,East,66614.13,11.0,15,801.43,54.39,1.0,Home & Living,3,Young Digital Shoppers
C10569,49,Female,East,43999.71,22.2,15,245.96,16.72,0.5,Beauty,0,Price-Sensitive / Occasional Shoppers
C10570,28,Female,West,44135.73,3.4,19,605.91,31.46,0.91,Home & Living,3,Young Digital Shoppers
C10571,34,Male,North,15000.0,43.1,10,168.96,16.56,0.63,Beauty,0,Price-Sensitive / Occasional Shoppers
C10572,18,Female,North,59887.58,45.7,13,246.81,18.3,0.56,Groceries,0,Price-Sensitive / Occasional Shoppers
C10573,48,Female,North,42844.4,71.3,6,274.48,45.96,0.24,Groceries,4,At-Risk / Churning
C10574,32,Male,South,59703.51,26.6,7,115.42,16.16,0.6,Fashion,0,Price-Sensitive / Occasional Shoppers
C10575,20,Female,North,81365.15,2.4,10,609.72,63.41,0.21,Electronics,0,Price-Sensitive / Occasional Shoppers
C10576,33,Male,North,53253.95,61.4,8,174.42,22.09,0.54,Sports,0,Price-Sensitive / Occasional Shoppers
C10577,35,Male,East,53437.66,15.0,12,804.68,66.4,0.48,Electronics,0,Price-Sensitive / Occasional Shoppers
C10578,45,Female,South,47470.31,31.3,1,34.22,34.22,0.28,Beauty,0,Price-Sensitive / Occasional Shoppers
C10579,26,Male,North,45069.76,2.6,22,708.65,32.05,0.8,Electronics,3,Young Digital Shoppers
C10580,45,Female,North,52125.05,23.8,8,730.56,94.48,0.38,Sports,0,Price-Sensitive / Occasional Shoppers
C10581,46,Female,South,68055.92,11.6,15,696.97,45.55,0.45,Fashion,0,Price-Sensitive / Occasional Shoppers
C10582,57,Male,West,76923.78,3.3,38,3637.18,96.57,0.87,Groceries,2,High-Value Loyalists
C10583,26,Male,North,26710.84,8.7,21,932.73,45.24,0.85,Groceries,3,Young Digital Shoppers
C10584,36,Male,East,76116.77,57.3,1,131.69,131.69,0.73,Electronics,0,Price-Sensitive / Occasional Shoppers
C10585,47,Male,East,98286.51,78.7,5,82.61,15.48,0.14,Beauty,4,At-Risk / Churning
C10586,42,Female,North,70131.57,7.1,33,2895.53,87.69,0.51,Beauty,2,High-Value Loyalists
C10587,30,Female,South,48875.1,2.0,17,470.77,27.02,0.8,Home & Living,3,Young Digital Shoppers
C10588,25,Female,South,47568.26,8.6,6,1011.48,179.43,0.88,Groceries,3,Young Digital Shoppers
C10589,53,Female,West,90278.34,3.5,29,3058.06,104.79,0.78,Groceries,2,High-Value Loyalists
C10590,41,Male,North,56754.08,56.3,5,195.09,37.39,0.9,Electronics,0,Price-Sensitive / Occasional Shoppers
C10591,55,Female,North,51885.54,15.5,17,540.06,32.05,0.56,Electronics,0,Price-Sensitive / Occasional Shoppers
C10592,22,Male,East,49548.51,7.1,17,1221.15,71.32,0.98,Electronics,3,Young Digital Shoppers
C10593,38,Female,East,34699.56,26.7,12,809.03,69.84,0.79,Electronics,0,Price-Sensitive / Occasional Shoppers
C10594,32,Male,North,63698.23,3.6,28,1726.12,62.28,0.47,Fashion,2,High-Value Loyalists
C10595,24,Male,East,68686.73,8.6,16,929.5,57.38,0.88,Groceries,3,Young Digital Shoppers
C10596,42,Male,West,38106.07,83.9,3,20.0,6.18,0.34,Home & Living,4,At-Risk / Churning
C10597,64,Female,South,88978.68,155.0,5,282.83,62.62,0.54,Home & Living,4,At-Risk / Churning
C10598,34,Female,South,35221.36,24.7,5,167.61,34.72,0.26,Home & Living,0,Price-Sensitive / Occasional Shoppers
C10599,53,Male,South,64378.78,111.6,5,410.07,91.01,0.47,Home & Living,4,At-Risk / Churning
C10600,42,Non-binary,North,69795.01,1.0,10,374.13,38.03,0.73,Electronics,0,Price-Sensitive / Occasional Shoppers
C10601,32,Male,West,37175.7,79.1,2,41.82,17.69,0.48,Fashion,4,At-Risk / Churning
C10602,30,Female,North,44543.59,60.3,1,93.88,93.88,0.65,Home & Living,0,Price-Sensitive / Occasional Shoppers
C10603,39,Male,East,61289.38,100.7,3,196.55,77.77,0.32,Groceries,4,At-Risk / Churning
C10604,26,Male,South,63923.03,43.9,6,89.01,14.04,0.58,Fashion,0,Price-Sensitive / Occasional Shoppers
C10605,67,Male,West,37037.33,73.5,3,341.98,120.1,0.0,Home & Living,4,At-Risk / Churning
C10606,26,Male,South,47431.38,41.2,4,147.08,39.57,0.82,Sports,0,Price-Sensitive / Occasional Shoppers
C10607,45,Male,North,125928.27,11.9,35,2772.57,78.57,0.47,Groceries,2,High-Value Loyalists
C10608,64,Male,East,77667.03,77.4,4,291.21,67.98,0.49,Home & Living,4,At-Risk / Churning
C10609,44,Female,East,43201.87,1.0,7,410.84,61.57,0.51,Beauty,0,Price-Sensitive / Occasional Shoppers
C10610,37,Male,North,67458.57,14.1,10,256.61,24.58,0.78,Beauty,0,Price-Sensitive / Occasional Shoppers
C10611,54,Male,West,54985.62,71.6,2,307.45,181.77,0.28,Home & Living,4,At-Risk / Churning
C10612,29,Female,North,40175.27,38.0,5,243.14,44.24,0.76,Home & Living,0,Price-Sensitive / Occasional Shoppers
C10613,25,Male,West,45294.75,23.2,4,93.11,22.21,0.32,Sports,0,Price-Sensitive / Occasional Shoppers
C10614,20,Male,West,53076.43,11.5,17,885.33,52.13,0.97,Home & Living,3,Young Digital Shoppers
C10615,18,Non-binary,West,58049.94,67.0,2,201.43,81.53,0.51,Sports,0,Price-Sensitive / Occasional Shoppers
C10616,54,Female,South,36325.57,43.8,7,170.06,24.34,0.32,Sports,4,At-Risk / Churning
C10617,28,Female,East,29779.62,1.0,17,869.53,51.13,0.74,Fashion,3,Young Digital Shoppers
C10618,58,Male,East,90531.44,10.2,21,3636.57,176.46,0.48,Electronics,2,High-Value Loyalists
C10619,39,Male,West,112094.24,4.1,38,2272.46,59.16,0.79,Electronics,2,High-Value Loyalists
C10620,43,Male,East,76027.14,122.5,5,203.32,37.78,0.39,Sports,4,At-Risk / Churning
C10621,33,Female,North,55494.48,1.0,11,647.4,59.86,0.72,Electronics,3,Young Digital Shoppers
C10622,18,Male,West,61652.31,31.8,8,24.57,3.21,0.83,Fashion,3,Young Digital Shoppers
C10623,44,Male,East,61465.92,37.9,15,330.92,22.01,0.3,Beauty,0,Price-Sensitive / Occasional Shoppers
C10624,45,Female,South,52876.08,39.9,3,239.46,70.72,0.65,Beauty,0,Price-Sensitive / Occasional Shoppers
C10625,29,Male,West,60397.57,19.4,13,351.92,27.16,0.26,Beauty,0,Price-Sensitive / Occasional Shoppers
C10626,42,Male,West,53993.64,119.6,2,171.44,74.79,0.72,Home & Living,4,At-Risk / Churning
C10627,46,Male,West,132279.49,8.1,26,2382.57,90.19,0.71,Beauty,2,High-Value Loyalists
C10628,55,Female,North,68168.39,19.7,6,650.39,101.89,0.43,Sports,0,Price-Sensitive / Occasional Shoppers
C10629,18,Male,West,35657.69,46.2,3,212.01,65.25,0.51,Beauty,0,Price-Sensitive / Occasional Shoppers
C10630,34,Female,West,21517.09,57.8,3,274.55,90.15,0.63,Groceries,0,Price-Sensitive / Occasional Shoppers
C10631,41,Male,West,33615.23,46.7,3,211.46,65.68,0.56,Electronics,0,Price-Sensitive / Occasional Shoppers
C10632,42,Male,West,85277.24,7.7,29,2768.55,96.12,0.53,Groceries,2,High-Value Loyalists
C10633,27,Male,East,62065.36,1.0,6,830.21,133.66,0.77,Home & Living,3,Young Digital Shoppers
C10634,31,Male,East,102193.35,8.1,30,2836.16,94.27,0.76,Fashion,2,High-Value Loyalists
C10635,48,Female,West,93925.97,6.4,32,2990.58,94.06,0.15,Home & Living,2,High-Value Loyalists
C10636,72,Female,East,59649.44,52.7,2,261.6,121.06,0.15,Electronics,4,At-Risk / Churning
C10637,47,Female,South,34100.66,123.7,3,219.52,69.63,0.45,Fashion,4,At-Risk / Churning
C10638,29,Female,East,81741.74,82.4,5,231.84,43.6,0.32,Home & Living,4,At-Risk / Churning
C10639,26,Female,West,45015.71,36.8,1,159.23,159.23,0.81,Electronics,0,Price-Sensitive / Occasional Shoppers
C10640,46,Male,North,39389.69,84.1,5,112.84,22.62,0.28,Beauty,4,At-Risk / Churning
C10641,22,Male,West,46383.98,16.9,2,48.59,25.14,0.44,Groceries,0,Price-Sensitive / Occasional Shoppers
C10642,34,Female,West,108671.61,2.9,28,3237.0,114.64,0.9,Fashion,2,High-Value Loyalists
C10643,36,Female,North,28444.37,2.6,18,824.87,46.3,0.85,Fashion,3,Young Digital Shoppers
C10644,45,Male,West,80916.61,84.2,1,71.19,68.37,0.3,Beauty,4,At-Risk / Churning
C10645,39,Male,East,46733.24,37.8,7,140.6,20.43,0.5,Home & Living,0,Price-Sensitive / Occasional Shoppers
C10646,34,Female,West,58584.47,5.2,30,3295.38,109.27,0.73,Sports,2,High-Value Loyalists
C10647,46,Female,North,75938.59,38.5,15,525.96,35.53,0.46,Fashion,0,Price-Sensitive / Occasional Shoppers
C10648,38,Male,South,56177.88,26.1,6,229.13,35.55,0.44,Electronics,0,Price-Sensitive / Occasional Shoppers
C10649,30,Male,North,138152.78,13.4,29,4197.56,143.48,0.37,Sports,2,High-Value Loyalists
C10650,44,Male,South,59450.47,39.7,5,661.44,141.69,0.39,Home & Living,0,Price-Sensitive / Occasional Shoppers
C10651,35,Female,North,28315.02,46.1,3,70.83,26.49,0.54,Beauty,0,Price-Sensitive / Occasional Shoppers
C10652,57,Male,East,81648.43,77.2,1,270.65,270.65,0.44,Fashion,1,Infrequent Big Spenders
C10653,24,Female,South,38867.59,8.8,11,476.08,43.38,0.85,Electronics,3,Young Digital Shoppers
C10654,26,Female,South,39100.53,37.3,3,313.01,116.93,0.75,Sports,0,Price-Sensitive / Occasional Shoppers
C10655,32,Male,North,40795.41,9.1,19,1397.47,72.75,0.98,Electronics,3,Young Digital Shoppers
C10656,29,Female,West,70204.61,36.2,3,138.63,43.48,0.41,Groceries,0,Price-Sensitive / Occasional Shoppers
C10657,19,Male,East,49526.9,10.6,8,1555.48,188.8,0.85,Electronics,3,Young Digital Shoppers
C10658,41,Female,West,65963.38,25.2,18,498.35,27.62,0.89,Beauty,3,Young Digital Shoppers
C10659,23,Male,East,65946.53,6.1,24,743.46,30.59,0.93,Groceries,3,Young Digital Shoppers
C10660,30,Male,South,22031.08,5.7,21,1017.08,48.31,0.96,Sports,3,Young Digital Shoppers
C10661,18,Male,South,53840.26,30.0,2,210.29,96.67,0.9,Groceries,3,Young Digital Shoppers
C10662,30,Female,South,46951.54,3.2,16,1201.36,75.92,0.88,Sports,3,Young Digital Shoppers
C10663,37,Male,South,100946.98,14.2,20,3168.4,157.27,0.52,Groceries,2,High-Value Loyalists
C10664,28,Female,South,60378.29,5.3,18,1075.53,58.73,0.91,Beauty,3,Young Digital Shoppers
C10665,60,Male,North,83335.66,89.7,1,243.94,243.94,0.39,Electronics,1,Infrequent Big Spenders
C10666,37,Female,North,47489.33,10.3,5,174.91,37.19,0.75,Electronics,0,Price-Sensitive / Occasional Shoppers
C10667,25,Female,East,45282.38,37.2,4,141.9,39.21,0.58,Fashion,0,Price-Sensitive / Occasional Shoppers
C10668,42,Male,West,53052.16,1.0,23,676.99,29.16,0.95,Groceries,3,Young Digital Shoppers
C10669,44,Female,South,65621.85,24.3,9,511.7,55.49,0.74,Beauty,0,Price-Sensitive / Occasional Shoppers
C10670,43,Female,East,99526.76,8.7,20,3136.95,153.08,0.58,Sports,2,High-Value Loyalists
C10671,46,Female,East,61283.57,21.7,6,688.61,124.5,0.47,Electronics,0,Price-Sensitive / Occasional Shoppers
C10672,46,Male,East,65790.66,41.7,4,235.72,62.28,0.66,Home & Living,0,Price-Sensitive / Occasional Shoppers
C10673,51,Male,West,64084.42,100.1,2,359.42,204.02,0.17,Sports,4,At-Risk / Churning
C10674,49,Male,South,38433.27,13.0,16,334.41,20.87,0.46,Home & Living,0,Price-Sensitive / Occasional Shoppers
C10675,29,Male,West,54450.36,6.3,16,705.51,43.08,0.98,Electronics,3,Young Digital Shoppers
C10676,27,Male,South,28076.84,37.7,3,94.27,29.75,0.35,Home & Living,0,Price-Sensitive / Occasional Shoppers
C10677,28,Male,East,61110.35,19.3,13,392.56,29.5,0.34,Beauty,0,Price-Sensitive / Occasional Shoppers
C10678,33,Male,South,111528.19,6.3,34,2414.16,70.23,0.45,Fashion,2,High-Value Loyalists
C10679,26,Male,South,70052.95,4.8,24,667.35,27.25,0.91,Fashion,3,Young Digital Shoppers
C10680,30,Female,West,102685.09,12.5,25,2521.73,100.9,0.48,Electronics,2,High-Value Loyalists
C10681,24,Male,East,68092.31,3.1,26,637.63,24.56,0.89,Electronics,3,Young Digital Shoppers
C10682,46,Male,East,102581.22,5.3,32,4503.74,142.09,0.62,Sports,2,High-Value Loyalists
C10683,43,Female,East,37765.37,14.1,20,382.01,19.44,0.35,Sports,0,Price-Sensitive / Occasional Shoppers
C10684,64,Male,South,60855.35,46.0,4,204.49,50.02,0.66,Home & Living,4,At-Risk / Churning
C10685,21,Male,South,45681.44,7.6,15,1031.09,70.08,0.86,Sports,3,Young Digital Shoppers
C10686,31,Female,North,54294.33,14.0,9,402.21,45.81,0.49,Sports,0,Price-Sensitive / Occasional Shoppers
C10687,23,Male,East,40801.08,22.2,7,181.7,25.03,0.69,Groceries,0,Price-Sensitive / Occasional Shoppers
C10688,45,Male,North,41259.83,78.1,1,102.08,102.08,0.64,Beauty,4,At-Risk / Churning
C10689,45,Female,East,45659.84,9.6,16,429.69,27.57,1.0,Electronics,3,Young Digital Shoppers
C10690,32,Male,East,68360.3,1.9,17,640.11,38.62,0.78,Home & Living,3,Young Digital Shoppers
C10691,36,Male,South,17139.2,54.3,3,227.92,69.03,0.77,Groceries,0,Price-Sensitive / Occasional Shoppers
C10692,26,Female,South,50408.48,1.9,20,841.69,42.64,0.77,Beauty,3,Young Digital Shoppers
C10693,23,Male,West,62825.74,5.8,19,817.81,42.16,0.92,Sports,3,Young Digital Shoppers
C10694,37,Female,North,24296.36,21.9,4,114.67,31.94,0.44,Fashion,0,Price-Sensitive / Occasional Shoppers
C10695,37,Female,North,40897.25,20.8,9,583.59,62.99,0.47,Home & Living,0,Price-Sensitive / Occasional Shoppers
C10696,46,Female,West,35287.52,82.3,2,313.47,207.64,0.08,Groceries,1,Infrequent Big Spenders
C10697,29,Male,West,52248.51,21.8,17,197.8,11.51,0.32,Groceries,0,Price-Sensitive / Occasional Shoppers
C10698,40,Non-binary,North,15000.0,91.0,5,132.37,28.65,0.26,Sports,4,At-Risk / Churning
C10699,24,Male,South,38971.98,4.8,13,1014.29,79.98,0.87,Groceries,3,Young Digital Shoppers
C10700,18,Male,West,53911.1,4.7,18,1264.48,69.6,0.82,Sports,3,Young Digital Shoppers
C10701,21,Male,West,21764.48,10.3,20,726.44,37.14,0.97,Electronics,3,Young Digital Shoppers
C10702,31,Male,West,93029.34,13.4,29,4073.2,139.18,0.72,Sports,2,High-Value Loyalists
C10703,38,Female,South,21746.23,30.1,5,312.26,66.77,0.53,Electronics,0,Price-Sensitive / Occasional Shoppers
C10704,25,Male,North,60591.22,2.8,20,1083.56,55.28,0.85,Groceries,3,Young Digital Shoppers
C10705,40,Female,East,57269.66,13.7,8,603.66,71.21,0.63,Home & Living,0,Price-Sensitive / Occasional Shoppers
C10706,40,Female,South,79220.55,81.9,3,20.0,6.18,0.27,Home & Living,4,At-Risk / Churning
C10707,45,Female,East,56686.88,51.7,3,83.38,32.18,0.0,Sports,4,At-Risk / Churning
C10708,40,Female,West,44811.05,2.1,15,94.17,6.39,0.39,Fashion,0,Price-Sensitive / Occasional Shoppers
C10709,18,Male,West,40784.69,12.5,8,565.51,71.51,0.26,Beauty,0,Price-Sensitive / Occasional Shoppers
C10710,29,Female,South,56866.96,32.4,5,44.74,9.19,0.12,Groceries,0,Price-Sensitive / Occasional Shoppers
C10711,41,Female,South,89794.45,73.5,4,343.25,89.35,0.69,Fashion,4,At-Risk / Churning
C10712,46,Male,South,51321.16,41.8,10,209.25,20.45,0.39,Electronics,0,Price-Sensitive / Occasional Shoppers
C10713,26,Female,South,36194.63,14.1,7,206.9,28.8,0.6,Electronics,0,Price-Sensitive / Occasional Shoppers
C10714,56,Male,West,62678.69,101.8,5,282.78,62.75,0.31,Beauty,4,At-Risk / Churning
C10715,28,Male,East,40685.31,2.8,17,802.33,46.56,0.76,Electronics,3,Young Digital Shoppers
C10716,44,Male,South,15606.52,26.4,9,487.96,55.66,0.5,Electronics,0,Price-Sensitive / Occasional Shoppers
C10717,54,Male,South,94646.12,13.4,34,3666.93,109.01,0.28,Groceries,2,High-Value Loyalists
C10718,35,Male,West,36298.52,134.4,1,420.45,387.15,0.37,Fashion,1,Infrequent Big Spenders
C10719,30,Male,West,28758.9,29.1,6,202.88,34.68,0.35,Fashion,0,Price-Sensitive / Occasional Shoppers
C10720,46,Female,East,49659.1,8.3,18,417.41,22.7,0.48,Groceries,0,Price-Sensitive / Occasional Shoppers
C10721,21,Female,West,42498.51,33.3,14,381.75,26.64,0.77,Electronics,3,Young Digital Shoppers
C10722,44,Non-binary,East,80026.03,8.0,30,2019.12,67.64,0.52,Home & Living,2,High-Value Loyalists
C10723,27,Female,South,37773.68,49.4,4,341.65,87.31,0.78,Groceries,0,Price-Sensitive / Occasional Shoppers
C10724,49,Female,South,71020.44,3.9,31,4058.03,132.04,0.22,Groceries,2,High-Value Loyalists
C10725,18,Female,North,67471.05,7.9,28,3643.24,131.98,0.47,Beauty,2,High-Value Loyalists
C10726,27,Female,West,38530.02,9.6,16,689.08,43.36,0.84,Groceries,3,Young Digital Shoppers
C10727,50,Male,North,133569.47,9.0,35,3925.25,110.87,0.46,Groceries,2,High-Value Loyalists
C10728,23,Female,West,49130.81,13.7,9,307.52,32.75,0.44,Electronics,0,Price-Sensitive / Occasional Shoppers
C10729,29,Female,North,30728.41,22.4,13,458.48,35.23,0.34,Fashion,0,Price-Sensitive / Occasional Shoppers
C10730,29,Male,South,57816.33,9.8,16,1303.81,81.7,0.84,Sports,3,Young Digital Shoppers
C10731,20,Female,South,89565.56,8.5,26,4429.33,173.43,0.38,Home & Living,2,High-Value Loyalists
C10732,51,Male,North,121604.57,4.5,24,2390.01,101.01,0.75,Home & Living,2,High-Value Loyalists
C10733,19,Female,West,50047.55,8.2,9,853.61,98.46,1.0,Sports,3,Young Digital Shoppers
C10734,32,Female,East,89731.92,7.4,22,2521.09,113.13,0.78,Home & Living,2,High-Value Loyalists
C10735,47,Female,North,71236.89,70.0,4,20.0,4.84,0.44,Fashion,0,Price-Sensitive / Occasional Shoppers
C10736,29,Male,North,32419.07,1.3,16,1005.86,64.66,0.72,Home & Living,3,Young Digital Shoppers
C10737,28,Male,South,50684.69,3.8,9,990.02,106.24,0.8,Home & Living,3,Young Digital Shoppers
C10738,25,Female,North,54648.78,1.0,20,932.03,46.08,0.98,Groceries,3,Young Digital Shoppers
C10739,36,Female,North,36476.22,45.5,7,410.29,61.37,0.57,Groceries,0,Price-Sensitive / Occasional Shoppers
C10740,39,Male,South,74913.19,18.8,27,3617.85,135.6,0.5,Sports,2,High-Value Loyalists
C10741,40,Male,East,87673.86,13.9,21,2796.0,134.3,0.42,Electronics,2,High-Value Loyalists
C10742,40,Female,South,42808.16,14.3,1,257.38,202.39,0.4,Electronics,0,Price-Sensitive / Occasional Shoppers
C10743,46,Male,North,78193.93,3.1,32,2759.46,85.46,0.14,Groceries,2,High-Value Loyalists
C10744,53,Female,East,52234.67,30.0,12,658.11,56.66,0.29,Fashion,0,Price-Sensitive / Occasional Shoppers
C10745,50,Male,North,45951.45,40.7,19,462.31,23.72,0.61,Beauty,0,Price-Sensitive / Occasional Shoppers
C10746,32,Female,North,51287.86,5.1,19,234.19,12.29,0.86,Sports,3,Young Digital Shoppers
C10747,44,Non-binary,South,57536.42,5.0,13,514.41,38.5,0.75,Beauty,0,Price-Sensitive / Occasional Shoppers
C10748,38,Male,South,63450.14,85.3,3,403.86,159.51,0.13,Fashion,4,At-Risk / Churning
C10749,18,Female,North,44271.43,32.5,2,258.64,106.57,0.64,Electronics,0,Price-Sensitive / Occasional Shoppers
C10750,23,Non-binary,North,47915.44,8.8,17,1105.52,65.25,0.81,Home & Living,3,Young Digital Shoppers
C10751,26,Male,West,66251.44,1.4,12,765.13,65.85,0.77,Electronics,3,Young Digital Shoppers
C10752,23,Female,West,43356.45,3.6,27,729.35,26.76,0.77,Sports,3,Young Digital Shoppers
C10753,32,Female,South,63843.78,30.8,9,308.56,34.61,0.65,Groceries,0,Price-Sensitive / Occasional Shoppers
C10754,18,Female,East,71907.74,78.5,3,23.2,8.67,0.13,Fashion,4,At-Risk / Churning
C10755,28,Male,South,75235.35,5.9,25,701.01,28.52,0.75,Home & Living,3,Young Digital Shoppers
C10756,22,Male,West,24548.74,12.9,16,458.71,28.12,0.95,Home & Living,3,Young Digital Shoppers
